composite id	composite name	primitive id	primitive name
FMA7154	head	FMA46841	orbicularis oris
FMA7154	head	FMA61905	superior temporal gyrus
FMA7154	head	FMA55798	right upper secondary canine tooth
FMA7154	head	FMA55799	left upper secondary canine tooth
FMA7154	head	FMA61908	fusiform gyrus
FMA7154	head	FMA72690	left fusiform gyrus
FMA7154	head	FMA72977	right insula
FMA7154	head	FMA53673	viscerocranium
FMA7154	head	FMA72978	left insula
FMA7154	head	FMA53672	neurocranium
FMA7154	head	FMA61918	parahippocampal gyrus
FMA7154	head	FMA72975	right occipital lobe
FMA7154	head	FMA72976	left occipital lobe
FMA7154	head	FMA73435	left inferior colliculus
FMA7154	head	FMA62394	peduncle of midbrain
FMA7154	head	FMA72685	right middle temporal gyrus
FMA7154	head	FMA72686	left middle temporal gyrus
FMA7154	head	FMA62493	hippocampus
FMA7154	head	FMA62023	metathalamus
FMA7154	head	FMA61992	forebrain
FMA7154	head	FMA61993	midbrain
FMA7154	head	FMA258714	right thalamus
FMA7154	head	FMA46753	temporoparietalis
FMA7154	head	FMA46758	occipitalis
FMA7154	head	FMA46759	right frontalis
FMA7154	head	FMA46757	frontalis
FMA7154	head	FMA52745	nasal bone
FMA7154	head	FMA52747	zygomatic bone
FMA7154	head	FMA52746	palatine bone
FMA7154	head	FMA52749	hyoid bone
FMA7154	head	FMA61826	parietal lobe
FMA7154	head	FMA46750	epicranius
FMA7154	head	FMA52748	mandible
FMA7154	head	FMA61825	temporal lobe
FMA7154	head	FMA61824	frontal lobe
FMA7154	head	FMA62032	habenula
FMA7154	head	FMA52740	ethmoid
FMA7154	head	FMA52741	lacrimal bone
FMA7154	head	FMA62033	pineal body
FMA7154	head	FMA62424	archicortex
FMA7154	head	FMA54738	left inferior nasal concha
FMA7154	head	FMA54737	right inferior nasal concha
FMA7154	head	FMA54736	inferior nasal concha
FMA7154	head	FMA62434	cingulate gyrus
FMA7154	head	FMA52736	sphenoid bone
FMA7154	head	FMA52735	occipital bone
FMA7154	head	FMA52734	frontal bone
FMA7154	head	FMA61833	caudate nucleus
FMA7154	head	FMA62028	intermediate hypothalamic region
FMA7154	head	FMA61835	globus pallidus
FMA7154	head	FMA52739	left temporal bone
FMA7154	head	FMA61834	putamen
FMA7154	head	FMA52738	right temporal bone
FMA7154	head	FMA52737	temporal bone
FMA7154	head	FMA49011	medial pterygoid
FMA7154	head	FMA49013	left medial pterygoid
FMA7154	head	FMA49012	right medial pterygoid
FMA7154	head	FMA46779	orbicularis oculi
FMA7154	head	FMA72653	right superior frontal gyrus
FMA7154	head	FMA49015	lateral pterygoid
FMA7154	head	FMA46777	depressor septi nasi
FMA7154	head	BP50	right superior parietal lobule precuneus
FMA7154	head	FMA46770	nasalis
FMA7154	head	FMA9613	parietal bone
FMA7154	head	FMA46803	right levator labii superioris alaeque nasi
FMA7154	head	FMA46802	levator labii superioris alaeque nasi
FMA7154	head	FMA46806	right levator labii superioris
FMA7154	head	FMA46807	left levator labii superioris
FMA7154	head	FMA46804	left levator labii superioris alaeque nasi
FMA7154	head	FMA46805	levator labii superioris
FMA7154	head	FMA59764	gingiva of lower jaw
FMA7154	head	FMA59763	gingiva of upper jaw
FMA7154	head	FMA59762	gingiva
FMA7154	head	FMA67687	hindbrain
FMA7154	head	FMA46565	skull
FMA7154	head	FMA49020	upper head of lateral pterygoid
FMA7154	head	BP49	left superior parietal lobule precuneus
FMA7154	head	FMA49024	upper head of right lateral pterygoid
FMA7154	head	FMA46768	aponeurosis of epicranius
FMA7154	head	FMA49023	lower head of left lateral pterygoid
FMA7154	head	FMA46769	procerus
FMA7154	head	FMA49022	lower head of right lateral pterygoid
FMA7154	head	FMA49021	lower head of lateral pterygoid
FMA7154	head	FMA62008nsn	hypothalamus, nsn
FMA7154	head	FMA61817	cerebral hemisphere
FMA7154	head	FMA46763	right temporoparietalis
FMA7154	head	FMA46764	left temporoparietalis
FMA7154	head	FMA49025	upper head of left lateral pterygoid
FMA7154	head	FMA46810	zygomaticus major
FMA7154	head	FMA46760	left frontalis
FMA7154	head	FMA46761	right occipitalis
FMA7154	head	FMA71114	brachium of inferior colliculus
FMA7154	head	FMA46762	left occipitalis
FMA7154	head	FMA9624	occipitofrontalis
FMA7154	head	FMA46814	right zygomaticus minor
FMA7154	head	FMA46813	left zygomaticus major
FMA7154	head	FMA46812	right zygomaticus major
FMA7154	head	FMA46811	zygomaticus minor
FMA7155	neck	FMA45826	right stylohyoid
FMA7155	neck	FMA45827	left stylohyoid
FMA7155	neck	FMA13392	right scalenus anterior
FMA7155	neck	FMA13393	left scalenus anterior
FMA7155	neck	FMA32525	rectus capitis posterior major
FMA7155	neck	FMA13353	left thyrohyoid
FMA7155	neck	FMA13391	left scalenus medius
FMA7155	neck	FMA46302	anterior belly of digastric
FMA7155	neck	FMA13352	right thyrohyoid
FMA7155	neck	FMA13390	right scalenus medius
FMA7155	neck	FMA46303	posterior belly of digastric
FMA7155	neck	FMA46304	anterior belly of right digastric
FMA7155	neck	FMA46305	anterior belly of left digastric
FMA7155	neck	FMA46306	posterior belly of right digastric
FMA7155	neck	FMA13351	left sternothyroid
FMA7155	neck	FMA46307	posterior belly of left digastric
FMA7155	neck	FMA13350	right sternothyroid
FMA7155	neck	FMA46308	longus capitis
FMA7155	neck	FMA46309	right longus capitis
FMA7155	neck	FMA45739	right platysma
FMA7155	neck	FMA45738	platysma
FMA7155	neck	FMA32527	obliquus capitis superior
FMA7155	neck	FMA32526	rectus capitis posterior minor
FMA7155	neck	FMA32528	obliquus capitis inferior
FMA7155	neck	FMA32530	right rectus capitis posterior major
FMA7155	neck	FMA32531	left rectus capitis posterior major
FMA7155	neck	FMA32532	right rectus capitis posterior minor
FMA7155	neck	FMA46310	left longus capitis
FMA7155	neck	FMA32533	left rectus capitis posterior minor
FMA7155	neck	FMA32534	right obliquus capitis superior
FMA7155	neck	FMA32535	left obliquus capitis superior
FMA7155	neck	FMA24189	back of neck
FMA7155	neck	FMA32536	right obliquus capitis inferior
FMA7155	neck	FMA46314	left rectus capitis anterior
FMA7155	neck	FMA46312	rectus capitis anterior
FMA7155	neck	FMA46313	right rectus capitis anterior
FMA7155	neck	FMA46318	left rectus capitis lateralis
FMA7155	neck	FMA46316	rectus capitis lateralis
FMA7155	neck	FMA45740	left platysma
FMA7155	neck	FMA46317	right rectus capitis lateralis
FMA7155	neck	FMA13900	intervertebral disk of seventh cervical vertebra
FMA7155	neck	FMA13899	intervertebral disk of sixth cervical vertebra
FMA7155	neck	FMA13897	intervertebral disk of fourth cervical vertebra
FMA7155	neck	FMA13898	intervertebral disk of fifth cervical vertebra
FMA7155	neck	FMA32537	left obliquus capitis inferior
FMA7155	neck	FMA13896	intervertebral disk of third cervical vertebra
FMA7155	neck	FMA46320	mylohyoid
FMA7155	neck	FMA46321	right mylohyoid
FMA7155	neck	FMA71290	musculature of neck
FMA7155	neck	FMA25058	intervertebral disk of axis
FMA7155	neck	FMA46322	left mylohyoid
FMA7155	neck	FMA46327	left geniohyoid
FMA7155	neck	FMA46325	geniohyoid
FMA7155	neck	FMA46291	digastric
FMA7155	neck	FMA46326	right geniohyoid
FMA7155	neck	FMA46284	superior oblique part of left longus colli
FMA7155	neck	FMA46285	vertical intermediate part of right longus colli
FMA7155	neck	FMA46283	superior oblique part of right longus colli
FMA7155	neck	FMA46288	inferior oblique part of left longus colli
FMA7155	neck	FMA46286	vertical intermediate part of left longus colli
FMA7155	neck	FMA46287	inferior oblique part of right longus colli
FMA7155	neck	FMA13389	left scalenus posterior
FMA7155	neck	FMA13347	left sternohyoid
FMA7155	neck	FMA13348	right omohyoid
FMA7155	neck	FMA13346	right sternohyoid
FMA7155	neck	FMA13388	right scalenus posterior
FMA7155	neck	FMA13349	left omohyoid
FMA7155	neck	FMA13408	right sternocleidomastoid
FMA7155	neck	FMA13409	left sternocleidomastoid
FMA7155	neck	FMA9625	stylohyoid
FMA7157	nervous system	FMA72669	right angular gyrus
FMA7157	nervous system	FMA72668	left supramarginal gyrus
FMA7157	nervous system	FMA72667	right supramarginal gyrus
FMA7157	nervous system	FMA72666	left postcentral gyrus
FMA7157	nervous system	FMA72665	right postcentral gyrus
FMA7157	nervous system	FMA61859	middle frontal gyrus
FMA7157	nervous system	FMA73310	left medial geniculate body
FMA7157	nervous system	FMA61857	superior frontal gyrus
FMA7157	nervous system	FMA73304	left lateral geniculate body
FMA7157	nervous system	FMA73303	right lateral geniculate body
FMA7157	nervous system	FMA62327	tuber cinereum
FMA7157	nervous system	FMA73309	right medial geniculate body
FMA7157	nervous system	FMA274027	choroid plexus of right cerebral hemisphere
FMA7157	nervous system	FMA274029	choroid plexus of left cerebral hemisphere
FMA7157	nervous system	FMA72670	left angular gyrus
FMA7157	nervous system	FMA72833	left amygdala
FMA7157	nervous system	FMA72832	right amygdala
FMA7157	nervous system	FMA72831	left globus pallidus
FMA7157	nervous system	FMA72830	right globus pallidus
FMA7157	nervous system	FMA73464	brachium of left inferior colliculus
FMA7157	nervous system	FMA62072	posterior commissure
FMA7157	nervous system	FMA72908	anterior limb of right internal capsule
FMA7157	nervous system	FMA72655	right middle frontal gyrus
FMA7157	nervous system	FMA72909	anterior limb of left internal capsule
FMA7157	nervous system	FMA73461	brachium of right superior colliculus
FMA7157	nervous system	FMA72654	left superior frontal gyrus
FMA7157	nervous system	FMA73462	brachium of left superior colliculus
FMA7157	nervous system	FMA73463	brachium of right inferior colliculus
FMA7157	nervous system	FMA72656	left middle frontal gyrus
FMA7157	nervous system	FMA61841	amygdala
FMA7157	nervous system	FMA61842	septum of telencephalon
FMA7157	nervous system	FMA61844	septum pellucidum
FMA7157	nervous system	FMA67944	cerebellum
FMA7157	nervous system	FMA67943	pons
FMA7157	nervous system	FMA67936	left optic tract
FMA7157	nervous system	FMA72701	right accessory short gyrus
FMA7157	nervous system	FMA67325	occipital lobe
FMA7157	nervous system	FMA72702	left accessory short gyrus
FMA7157	nervous system	FMA72705	right parahippocampal gyrus
FMA7157	nervous system	FMA67329	insula
FMA7157	nervous system	FMA72661	right precentral gyrus
FMA7157	nervous system	FMA72662	left precentral gyrus
FMA7157	nervous system	FMA72706	left parahippocampal gyrus
FMA7157	nervous system	FMA50875	right optic nerve
FMA7157	nervous system	FMA78469	fourth ventricle
FMA7157	nervous system	FMA78467	cerebral aqueduct
FMA7157	nervous system	FMA50878	left optic nerve
FMA7157	nervous system	FMA62080	stria medullaris of thalamus
FMA7157	nervous system	FMA72689	right fusiform gyrus
FMA7157	nervous system	FMA72688	left inferior temporal gyrus
FMA7157	nervous system	FMA72687	right inferior temporal gyrus
FMA7157	nervous system	FMA62211	medial geniculate body
FMA7157	nervous system	FMA62009	epithalamus
FMA7157	nervous system	FMA62008	hypothalamus
FMA7157	nervous system	FMA73434	right inferior colliculus
FMA7157	nervous system	FMA62007	thalamus
FMA7157	nervous system	FMA67242	gray matter of neuraxis
FMA7157	nervous system	FMA7647	spinal cord
FMA7157	nervous system	FMA62382	right optic tract
FMA7157	nervous system	FMA61906	middle temporal gyrus
FMA7157	nervous system	FMA61907	inferior temporal gyrus
FMA7157	nervous system	FMA72714	left hippocampus
FMA7157	nervous system	FMA72713	right hippocampus
FMA7157	nervous system	FMA61905	superior temporal gyrus
FMA7157	nervous system	FMA78450	left lateral ventricle
FMA7157	nervous system	FMA83929	white matter of neuraxis
FMA7157	nervous system	FMA61908	fusiform gyrus
FMA7157	nervous system	FMA78454	third ventricle
FMA7157	nervous system	FMA72690	left fusiform gyrus
FMA7157	nervous system	FMA62209	lateral geniculate body
FMA7157	nervous system	FMA72719	limbic lobe
FMA7157	nervous system	FMA72718	left cingulate gyrus
FMA7157	nervous system	FMA72717	right cingulate gyrus
FMA7157	nervous system	FMA258716	left thalamus
FMA7157	nervous system	FMA72924	right fornix of forebrain
FMA7157	nervous system	FMA72925	left fornix of forebrain
FMA7157	nervous system	FMA72977	right insula
FMA7157	nervous system	FMA72828	right putamen
FMA7157	nervous system	FMA72978	left insula
FMA7157	nervous system	FMA72827	left caudate nucleus
FMA7157	nervous system	FMA61918	parahippocampal gyrus
FMA7157	nervous system	FMA72829	left putamen
FMA7157	nervous system	FMA62403	superior colliculus
FMA7157	nervous system	FMA72975	right occipital lobe
FMA7157	nervous system	FMA62404	inferior colliculus
FMA7157	nervous system	FMA72976	left occipital lobe
FMA7157	nervous system	FMA62003	metencephalon
FMA7157	nervous system	FMA73435	left inferior colliculus
FMA7157	nervous system	FMA62004	medulla oblongata
FMA7157	nervous system	FMA78449	right lateral ventricle
FMA7157	nervous system	FMA62394	peduncle of midbrain
FMA7157	nervous system	FMA72685	right middle temporal gyrus
FMA7157	nervous system	FMA72826	right caudate nucleus
FMA7157	nervous system	FMA78448	lateral ventricle
FMA7157	nervous system	FMA62000	telencephalon
FMA7157	nervous system	FMA72686	left middle temporal gyrus
FMA7157	nervous system	FMA62001	diencephalon
FMA7157	nervous system	FMA62493	hippocampus
FMA7157	nervous system	FMA61898	angular gyrus
FMA7157	nervous system	FMA78439	roof of fourth ventricle
FMA7157	nervous system	FMA61897	supramarginal gyrus
FMA7157	nervous system	FMA61896	postcentral gyrus
FMA7157	nervous system	FMA62023	metathalamus
FMA7157	nervous system	FMA61992	forebrain
FMA7157	nervous system	FMA72939	right stria terminalis
FMA7157	nervous system	FMA61993	midbrain
FMA7157	nervous system	FMA258714	right thalamus
FMA7157	nervous system	FMA50801	brain
FMA7157	nervous system	FMA72417	brachium of superior colliculus
FMA7157	nervous system	FMA83687	allocortex
FMA7157	nervous system	FMA61822	white matter structure of cerebral hemisphere
FMA7157	nervous system	FMA61826	parietal lobe
FMA7157	nervous system	FMA61825	temporal lobe
FMA7157	nervous system	FMA61824	frontal lobe
FMA7157	nervous system	FMA83740	interpeduncular fossa
FMA7157	nervous system	FMA72940	left stria terminalis
FMA7157	nervous system	FMA62032	habenula
FMA7157	nervous system	FMA73413	right stria medullaris of thalamus
FMA7157	nervous system	FMA62033	pineal body
FMA7157	nervous system	FMA73414	left stria medullaris of thalamus
FMA7157	nervous system	FMA61993nsn	midbrain, nsn
FMA7157	nervous system	FMA62424	archicortex
FMA7157	nervous system	FMA62429	neocortex
FMA7157	nervous system	FMA72801	anterior part of left superior temporal gyrus
FMA7157	nervous system	FMA61934	choroid plexus of cerebral hemisphere
FMA7157	nervous system	FMA72804	posterior part of right superior temporal gyrus
FMA7157	nervous system	FMA62434	cingulate gyrus
FMA7157	nervous system	FMA72800	anterior part of right superior temporal gyrus
FMA7157	nervous system	FMA73423	left superior colliculus
FMA7157	nervous system	FMA61830	cerebral cortex
FMA7157	nervous system	FMA73422	right superior colliculus
FMA7157	nervous system	FMA61833	caudate nucleus
FMA7157	nervous system	FMA62028	intermediate hypothalamic region
FMA7157	nervous system	FMA61835	globus pallidus
FMA7157	nervous system	FMA72805	posterior part of left superior temporal gyrus
FMA7157	nervous system	FMA61834	putamen
FMA7157	nervous system	FMA61894	precentral gyrus
FMA7157	nervous system	FMA62045	optic chiasm
FMA7157	nervous system	FMA83716	subarachnoid space
FMA7157	nervous system	FMA62046	optic tract
FMA7157	nervous system	FMA61970	commissure of fornix of forebrain
FMA7157	nervous system	FMA61950	internal capsule
FMA7157	nervous system	FMA61965	fornix of forebrain
FMA7157	nervous system	FMA72653	right superior frontal gyrus
FMA7157	nervous system	FMA50863	optic nerve
FMA7157	nervous system	BP50	right superior parietal lobule precuneus
FMA7157	nervous system	FMA75351	interventricular foramen
FMA7157	nervous system	FMA78497	central canal of spinal cord
FMA7157	nervous system	FMA86464	corpus callosum
FMA7157	nervous system	FMA74877	mammillary body
FMA7157	nervous system	FMA55675	neuraxis
FMA7157	nervous system	FMA67687	hindbrain
FMA7157	nervous system	BP49	left superior parietal lobule precuneus
FMA7157	nervous system	FMA61961	anterior commissure
FMA7157	nervous system	FMA61952	anterior limb of internal capsule
FMA7157	nervous system	FMA61975	lamina terminalis
FMA7157	nervous system	FMA61974	stria terminalis
FMA7157	nervous system	FMA62008nsn	hypothalamus, nsn
FMA7157	nervous system	FMA61817	cerebral hemisphere
FMA7157	nervous system	FMA71114	brachium of inferior colliculus
FMA7158	respiratory system	FMA55623	crown of tooth
FMA7158	respiratory system	FMA59837	bony part of nasal septum
